,relevance,queryid,bm25 score,query length,document length,# of matched q/d terms,min idf,max idf,min tf,max tf,phrase frequency
38962,1,71424,9.484246,2,200,2,4.5529294,4.976462,0.45239204,0.45239204,0.0
38963,1,71424,4.53136,2,200,1,4.5529294,4.5529294,0.45239204,0.45239204,0.0
38964,1,71424,5.3023224,2,177,1,4.976462,4.976462,0.48430926,0.48430926,0.0
38965,1,71424,4.952886,2,200,1,4.976462,4.976462,0.45239204,0.45239204,0.0
38966,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38967,1,71424,0.0,2,193,0,0.0,0.0,0.0,0.0,0.0
38968,0,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38969,1,71424,4.53136,2,200,1,4.5529294,4.5529294,0.45239204,0.45239204,0.0
38970,1,71424,4.53136,2,200,1,4.5529294,4.5529294,0.45239204,0.45239204,0.0
38971,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38972,1,71424,5.7048078,2,138,1,4.976462,4.976462,0.5210719,0.5210719,0.0
38973,1,71424,0.0,2,191,0,0.0,0.0,0.0,0.0,0.0
38974,1,71424,18.96849,2,200,2,4.5529294,4.976462,0.45239204,0.45239204,1.0
38975,1,71424,7.1368093,2,200,1,4.5529294,4.5529294,0.71250916,0.71250916,0.0
38976,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38977,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38978,2,71424,29.011303,2,200,2,4.5529294,4.976462,0.71250916,0.8050918,2.0
38979,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38980,0,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38981,1,71424,31.81599,2,200,2,4.5529294,4.976462,0.8050918,0.8050918,3.0
38982,1,71424,18.96849,2,200,2,4.5529294,4.976462,0.45239204,0.45239204,1.0
38983,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38984,0,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38985,0,71424,7.689472,2,200,1,4.5529294,4.5529294,0.76768476,0.76768476,0.0
38986,1,71424,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
38987,1,71489,0.018772751,3,200,1,0.009472072,0.009472072,0.9008661,0.9008661,0.0
38988,0,71489,0.016776953,3,200,1,0.009472072,0.009472072,0.8050918,0.8050918,0.0
38989,0,71489,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
38990,1,71489,4.0218115,3,200,2,0.009472072,4.0222783,0.45239204,0.8920231,0.0
38991,1,71489,0.018588476,3,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
38992,1,71489,4.0228724,3,200,2,0.009472072,4.0222783,0.45239204,0.94293046,0.0
38993,0,71489,0.017766325,3,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
38994,0,71489,0.018099884,3,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
38995,1,71489,5.5315213,3,200,2,0.009472072,4.0222783,0.62296134,0.90837026,0.0
38996,0,71489,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
38997,0,71489,0.016776953,3,200,1,0.009472072,0.009472072,0.8050918,0.8050918,0.0
38998,0,71489,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
38999,0,71489,0.018099884,3,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
39000,0,71489,0.018772751,3,200,1,0.009472072,0.009472072,0.9008661,0.9008661,0.0
39001,2,71489,27.496733,3,200,3,0.009472072,5.3257985,0.71250916,0.9008661,2.0
39002,0,71489,0.019361211,3,161,1,0.009472072,0.009472072,0.9291051,0.9291051,0.0
39003,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39004,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39005,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39006,1,71636,3.54531,2,200,1,3.562186,3.562186,0.45239204,0.45239204,0.0
39007,1,71636,4.882029,2,200,1,3.562186,3.562186,0.62296134,0.62296134,0.0
39008,2,71636,33.922302,2,200,2,3.562186,6.0468545,0.83212304,0.83212304,4.111111
39009,1,71636,0.0,2,152,0,0.0,0.0,0.0,0.0,0.0
39010,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39011,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39012,1,71636,3.54531,2,200,1,3.562186,3.562186,0.45239204,0.45239204,0.0
39013,1,71636,3.54531,2,200,1,3.562186,3.562186,0.45239204,0.45239204,0.0
39014,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39015,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39016,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39017,1,71636,19.778772,2,193,2,3.562186,6.0468545,0.46780688,0.46780688,1.0
39018,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39019,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39020,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39021,1,71636,19.127037,2,200,2,3.562186,6.0468545,0.45239204,0.45239204,1.0
39022,1,71636,19.127037,2,200,2,3.562186,6.0468545,0.45239204,0.45239204,1.0
39023,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39024,1,71636,4.882029,2,200,1,3.562186,3.562186,0.62296134,0.62296134,0.0
39025,1,71636,6.018208,2,200,1,6.0468545,6.0468545,0.45239204,0.45239204,0.0
39026,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39027,1,71636,6.018208,2,200,1,6.0468545,6.0468545,0.45239204,0.45239204,0.0
39028,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39029,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39030,0,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39031,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39032,1,71636,3.54531,2,200,1,3.562186,3.562186,0.45239204,0.45239204,0.0
39033,1,71636,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39034,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39035,1,71649,32.317795,2,200,2,2.56719,9.223194,0.62296134,0.62296134,2.0
39036,1,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39037,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39038,1,71649,23.469055,2,200,2,2.56719,9.223194,0.45239204,0.45239204,1.0
39039,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39040,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39041,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39042,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39043,1,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39044,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39045,2,71649,42.72968,2,200,2,2.56719,9.223194,0.8050918,0.85256976,5.0
39046,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39047,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39048,1,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39049,0,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39050,1,71649,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39051,0,71667,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
39052,1,71667,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
39053,1,71667,0.018368106,3,200,1,0.009472072,0.009472072,0.881448,0.881448,0.0
39054,0,71667,0.017179932,3,178,1,0.009472072,0.009472072,0.82443,0.82443,0.0
39055,1,71667,9.973494,3,200,2,0.009472072,5.8944206,0.76768476,0.881448,0.0
39056,1,71667,6.8314476,3,200,2,0.009472072,4.971378,0.62296134,0.8685765,0.0
39057,0,71667,0.012981616,3,200,1,0.009472072,0.009472072,0.62296134,0.62296134,0.0
39058,0,71667,0.018588476,3,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
39059,0,71667,0.017340245,3,200,1,0.009472072,0.009472072,0.83212304,0.83212304,0.0
39060,1,71667,0.018772751,3,200,1,0.009472072,0.009472072,0.9008661,0.9008661,0.0
39061,0,71667,0.018099884,3,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
39062,0,71667,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
39063,1,71667,31.78254,3,200,3,0.009472072,5.8944206,0.62296134,0.90837026,2.142857
39064,0,71667,0.018588476,3,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
39065,0,71667,0.014847664,3,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
39066,1,71667,0.018588476,3,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
39067,2,71667,8.823414,3,200,2,0.009472072,4.971378,0.8050918,0.8685765,0.0
39068,1,71667,4.965926,3,200,2,0.009472072,4.971378,0.45239204,0.8685765,0.0
39069,0,71667,0.017340245,3,200,1,0.009472072,0.009472072,0.83212304,0.83212304,0.0
39070,1,71667,6.831716,3,200,2,0.009472072,4.971378,0.62296134,0.881448,0.0
39071,1,71994,13.86485,3,200,3,0.009472072,5.3257985,0.62296134,0.881448,0.0
39072,1,71994,0.018099884,3,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
39073,0,71994,0.015997443,3,200,1,0.009472072,0.009472072,0.76768476,0.76768476,0.0
39074,0,71994,0.0176978,3,179,1,0.009472072,0.009472072,0.8492814,0.8492814,0.0
39075,0,71994,0.013929711,3,166,1,0.009472072,0.009472072,0.66845846,0.66845846,0.0
39076,0,71994,0.017766325,3,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
39077,0,71994,0.017766325,3,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
39078,0,71994,0.018772751,3,200,1,0.009472072,0.009472072,0.9008661,0.9008661,0.0
39079,1,71994,22.872873,3,200,3,0.009472072,5.3257985,0.45239204,0.9148183,1.0
39080,1,71994,0.018099884,3,200,1,0.009472072,0.009472072,0.8685765,0.8685765,0.0
39081,1,71994,5.318936,3,200,2,0.009472072,5.3257985,0.45239204,0.881448,0.0
39082,0,71994,0.01738877,3,161,1,0.009472072,0.009472072,0.8344517,0.8344517,0.0
39083,0,71994,0.018588476,3,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
39084,0,71994,0.017340245,3,200,1,0.009472072,0.009472072,0.83212304,0.83212304,0.0
39085,1,71994,28.919554,3,200,3,0.009472072,5.3257985,0.62296134,0.9148183,2.1
39086,0,71994,0.017882165,3,166,1,0.009472072,0.009472072,0.85812867,0.85812867,0.0
39087,2,71994,28.140596,3,200,3,0.009472072,5.3257985,0.76768476,0.8685765,1.0
39088,0,71995,2.6726892,6,200,1,2.6854115,2.6854115,0.45239204,0.45239204,0.0
39089,1,71995,9.189411,6,200,3,2.0101023,3.525136,0.45239204,0.62296134,0.0
39090,0,71995,6.6042795,6,180,2,2.6854115,3.5129943,0.48430926,0.48430926,0.0
39091,1,71995,13.017034,6,166,2,2.6854115,8.210349,0.50201845,0.66845846,0.0
39092,1,71995,2.6726892,6,200,1,2.6854115,2.6854115,0.45239204,0.45239204,0.0
39093,0,71995,0.0,6,187,0,0.0,0.0,0.0,0.0,0.0
39094,0,71995,0.0,6,200,0,0.0,0.0,0.0,0.0,0.0
39095,0,71995,0.0,6,200,0,0.0,0.0,0.0,0.0,0.0
39096,1,71995,2.6726892,6,200,1,2.6854115,2.6854115,0.45239204,0.45239204,0.0
39097,2,71995,3.6803966,6,200,1,2.6854115,2.6854115,0.62296134,0.62296134,0.0
39098,1,71995,0.0,6,176,0,0.0,0.0,0.0,0.0,0.0
39099,0,71995,8.511087,6,200,2,2.0101023,3.525136,0.62296134,0.83212304,0.0
39100,0,71995,0.0,6,200,0,0.0,0.0,0.0,0.0,0.0
39101,0,71995,2.9658775,6,157,1,2.6854115,2.6854115,0.50201845,0.50201845,0.0
39102,0,71995,0.0,6,200,0,0.0,0.0,0.0,0.0,0.0
39103,0,71995,2.6726892,6,200,1,2.6854115,2.6854115,0.45239204,0.45239204,0.0
39104,2,72012,45.25686,2,200,2,7.5761175,9.144206,0.71250916,0.83212304,1.0
39105,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39106,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39107,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39108,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39109,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39110,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39111,1,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39112,1,72012,25.539892,2,200,2,7.5761175,9.144206,0.45239204,0.83212304,0.09090909
39113,1,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39114,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39115,1,72012,36.713608,2,200,2,7.5761175,9.144206,0.45239204,0.62296134,1.0
39116,0,72012,0.0,2,188,0,0.0,0.0,0.0,0.0,0.0
39117,1,72012,7.540226,2,200,1,7.5761175,7.5761175,0.45239204,0.45239204,0.0
39118,1,72012,36.713608,2,200,2,7.5761175,9.144206,0.45239204,0.62296134,1.0
39119,1,72012,14.333729,2,200,1,9.144206,9.144206,0.71250916,0.71250916,0.0
39120,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39121,0,72012,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39122,1,72012,50.66802,2,200,2,7.5761175,9.144206,0.71250916,0.8050918,2.0
39123,1,72012,33.282223,2,200,2,7.5761175,9.144206,0.45239204,0.45239204,1.0
39124,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39125,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39126,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39127,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39128,1,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39129,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39130,1,72102,0.0,2,170,0,0.0,0.0,0.0,0.0,0.0
39131,1,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39132,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39133,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39134,1,72102,13.132039,2,200,1,9.581828,9.581828,0.62296134,0.62296134,0.0
39135,1,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39136,2,72102,30.773829,2,200,2,6.7013087,9.581828,0.45239204,0.85256976,0.25
39137,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39138,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39139,0,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39140,1,72102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39141,1,72576,16.057434,1,167,1,7.269487,7.269487,0.50201845,0.50201845,1.0
39142,1,72576,24.554966,1,200,1,7.269487,7.269487,0.76768476,0.76768476,4.0
39143,1,72576,19.92588,1,200,1,7.269487,7.269487,0.62296134,0.62296134,2.0
39144,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39145,1,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39146,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39147,0,72576,0.0,1,187,0,0.0,0.0,0.0,0.0,0.0
39148,2,72576,25.75146,1,200,1,7.269487,7.269487,0.8050918,0.8050918,5.0
39149,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39150,0,72576,0.0,1,189,0,0.0,0.0,0.0,0.0,0.0
39151,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39152,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39153,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39154,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39155,0,72576,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39156,1,72576,25.75146,1,200,1,7.269487,7.269487,0.8050918,0.8050918,5.0
39157,0,72619,0.014847664,4,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
39158,0,72619,0.017766325,4,200,1,0.009472072,0.009472072,0.85256976,0.85256976,0.0
39159,1,72619,37.874916,4,200,4,0.009472072,6.04457,0.62296134,0.881448,1.1111112
39160,1,72619,14.347335,4,200,4,0.009472072,6.04457,0.45239204,0.71250916,0.0
39161,1,72619,3.6319227,4,200,2,0.009472072,1.9261869,0.85256976,0.9148183,0.0
39162,1,72619,22.051693,4,200,3,0.009472072,6.04457,0.76768476,0.85256976,0.0
39163,1,72619,14.35126,4,200,4,0.009472072,6.04457,0.45239204,0.9008661,0.0
39164,1,72619,0.018588476,4,200,1,0.009472072,0.009472072,0.8920231,0.8920231,0.0
39165,1,72619,11.709396,4,200,3,0.009472072,6.04457,0.45239204,0.8050918,0.0
39166,1,72619,23.112656,4,200,4,0.009472072,6.04457,0.76768476,0.85256976,0.0
39167,1,72619,20.351091,4,200,4,0.009472072,6.04457,0.45239204,0.881448,0.0
39168,1,72619,0.016776953,4,200,1,0.009472072,0.009472072,0.8050918,0.8050918,0.0
39169,1,72619,18.425089,4,200,3,0.009472072,6.04457,0.45239204,0.71250916,0.0
39170,0,72619,0.017340245,4,200,1,0.009472072,0.009472072,0.83212304,0.83212304,0.0
39171,2,72619,22.879446,4,200,4,0.009472072,6.04457,0.71250916,0.881448,0.0
39172,1,72619,16.11929,4,200,3,0.009472072,6.04457,0.62296134,0.8685765,0.0
39173,0,72619,0.018368106,4,200,1,0.009472072,0.009472072,0.881448,0.881448,0.0
39174,1,72619,22.052473,4,200,3,0.009472072,6.04457,0.8050918,0.85256976,0.0
39175,1,72619,13.626458,4,200,4,0.009472072,6.04457,0.45239204,0.8050918,0.0
39176,1,72619,27.244785,4,200,4,0.009472072,6.04457,0.45239204,0.76768476,1.0
39177,0,72619,0.015997443,4,200,1,0.009472072,0.009472072,0.76768476,0.76768476,0.0
39178,1,72619,22.048677,4,200,3,0.009472072,6.04457,0.62296134,0.85256976,0.0
39179,0,72619,0.014847664,4,200,1,0.009472072,0.009472072,0.71250916,0.71250916,0.0
39180,1,72619,18.433762,4,200,3,0.009472072,6.04457,0.71250916,0.8685765,0.0
39181,1,72619,28.022675,4,200,4,0.009472072,6.04457,0.62296134,0.83212304,0.2159091
39182,0,72619,0.010092307,4,169,1,0.009472072,0.009472072,0.48430926,0.48430926,0.0
39183,0,72619,0.016776953,4,200,1,0.009472072,0.009472072,0.8050918,0.8050918,0.0
39184,1,72619,11.709396,4,200,3,0.009472072,6.04457,0.45239204,0.8050918,0.0
39185,1,72619,16.116037,4,200,3,0.009472072,6.04457,0.62296134,0.71250916,0.0
39186,1,72619,21.055515,4,198,2,5.7037067,6.04457,0.8146461,0.8146461,0.0
39187,1,72619,20.3495,4,200,4,0.009472072,6.04457,0.45239204,0.8050918,0.0
39188,1,72619,36.203705,4,184,4,0.009472072,6.04457,0.46780688,0.7785685,1.0
39189,1,72619,31.655458,4,200,4,0.009472072,6.04457,0.45239204,0.8685765,1.0
39190,0,72619,0.016457569,4,173,1,0.009472072,0.009472072,0.78976524,0.78976524,0.0
39191,1,72619,35.394688,4,200,4,0.009472072,6.04457,0.45239204,0.8050918,1.0
39192,1,72619,3.03811,4,200,2,0.009472072,1.9261869,0.71250916,0.9008661,0.0
39193,1,72619,2.6572082,4,200,2,0.009472072,1.9261869,0.62296134,0.83212304,0.0
39194,0,72619,0.018368106,4,200,1,0.009472072,0.009472072,0.881448,0.881448,0.0
39195,1,72619,29.975603,4,200,4,0.009472072,6.04457,0.71250916,0.83212304,0.30952382
39196,1,72619,17.340408,4,200,4,0.009472072,6.04457,0.45239204,0.8920231,0.09090909
39197,1,72619,16.118956,4,200,3,0.009472072,6.04457,0.62296134,0.85256976,0.0
39198,1,72619,36.36402,4,200,4,0.009472072,6.04457,0.45239204,0.9253278,1.0
39199,0,73024,2.5669186,3,200,1,2.579137,2.579137,0.45239204,0.45239204,0.0
39200,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39201,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39202,1,73024,9.096642,3,200,1,6.637389,6.637389,0.62296134,0.62296134,0.0
39203,1,73024,48.25402,3,185,3,2.579137,8.088704,0.725052,0.725052,1.3484849
39204,1,73024,51.214424,3,200,3,2.579137,8.088704,0.62296134,0.83212304,2.1111112
39205,1,73024,39.05048,3,200,3,2.579137,8.088704,0.45239204,0.76768476,1.0
39206,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39207,1,73024,50.91485,3,200,3,2.579137,8.088704,0.62296134,0.8050918,2.0
39208,1,73024,39.05048,3,200,3,2.579137,8.088704,0.45239204,0.76768476,1.0
39209,1,73024,43.56727,3,200,3,2.579137,8.088704,0.62296134,0.8050918,1.0
39210,1,73024,40.551247,3,200,3,2.579137,8.088704,0.45239204,0.71250916,1.0
39211,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39212,1,73024,36.93719,3,200,3,2.579137,8.088704,0.45239204,0.62296134,1.0
39213,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39214,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39215,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39216,0,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39217,2,73024,29.906565,3,200,3,2.579137,8.088704,0.45239204,0.90837026,0.14285715
39218,1,73024,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39219,0,73024,0.0,3,199,0,0.0,0.0,0.0,0.0,0.0
39220,1,73102,35.277267,2,200,2,6.1008897,7.664329,0.71250916,0.71250916,1.0
39221,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39222,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39223,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39224,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39225,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39226,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39227,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39228,2,73102,9.563269,2,200,1,6.1008897,6.1008897,0.71250916,0.71250916,0.0
39229,1,73102,41.611168,2,200,2,6.1008897,7.664329,0.71250916,0.76768476,2.125
39230,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39231,0,73102,0.0,2,187,0,0.0,0.0,0.0,0.0,0.0
39232,1,73102,15.98938,2,200,2,6.1008897,7.664329,0.45239204,0.62296134,0.0
39233,1,73102,15.98938,2,200,2,6.1008897,7.664329,0.45239204,0.62296134,0.0
39234,0,73102,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39235,1,73102,31.785986,2,200,2,6.1008897,7.664329,0.45239204,0.71250916,1.0
39236,1,73285,30.745369,2,200,2,5.5554266,8.293298,0.45239204,0.71250916,1.0
39237,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39238,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39239,1,73285,34.988987,2,200,2,5.5554266,8.293298,0.62296134,0.8050918,1.0
39240,2,73285,35.319363,2,200,2,5.5554266,8.293298,0.62296134,0.83212304,1.0
39241,1,73285,36.165623,2,200,2,5.5554266,8.293298,0.71250916,0.76768476,1.0
39242,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39243,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39244,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39245,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39246,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39247,1,73285,27.566233,2,200,2,5.5554266,8.293298,0.45239204,0.45239204,1.0
39248,1,73285,32.76593,2,179,2,5.5554266,8.293298,0.6525719,0.82443,0.5833334
39249,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39250,1,73285,8.708244,2,200,1,5.5554266,5.5554266,0.71250916,0.71250916,0.0
39251,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39252,1,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39253,0,73285,0.0,2,200,0,0.0,0.0,0.0,0.0,0.0
39254,2,73398,15.5678005,3,200,2,3.0734682,9.470603,0.45239204,0.90837026,0.0
39255,0,73398,0.0,3,190,0,0.0,0.0,0.0,0.0,0.0
39256,0,73398,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39257,0,73398,3.0589077,3,200,1,3.0734682,3.0734682,0.45239204,0.45239204,0.0
39258,1,73398,37.89863,3,200,3,3.0734682,9.470603,0.45239204,0.71250916,1.0
39259,1,73398,3.0589077,3,200,1,3.0734682,3.0734682,0.45239204,0.45239204,0.0
39260,1,73398,0.0,3,148,0,0.0,0.0,0.0,0.0,0.0
39261,0,73398,5.030891,3,180,1,4.7217116,4.7217116,0.48430926,0.48430926,0.0
39262,0,73398,3.0589077,3,200,1,3.0734682,3.0734682,0.45239204,0.45239204,0.0
39263,0,73398,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39264,0,73398,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39265,1,73398,4.6993427,3,200,1,4.7217116,4.7217116,0.45239204,0.45239204,0.0
39266,0,73398,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39267,0,73398,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39268,0,73398,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
39269,1,73398,4.6993427,3,200,1,4.7217116,4.7217116,0.45239204,0.45239204,0.0
39270,1,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39271,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39272,1,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39273,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39274,1,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39275,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39276,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39277,1,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39278,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39279,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39280,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39281,1,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39282,0,73430,0.0,1,185,0,0.0,0.0,0.0,0.0,0.0
39283,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39284,0,73430,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
39285,2,73430,41.071953,1,200,1,10.948705,10.948705,0.85256976,0.85256976,7.0
39286,2,73560,17.135195,1,200,1,8.608379,8.608379,0.45239204,0.45239204,1.0
